<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-9.23,1,20230913,211300,96322.0000000,96323.0000000,96318.0000000,96319.0000000,21
SPFB.Si-9.23,1,20230913,211400,96318.0000000,96325.0000000,96276.0000000,96276.0000000,543
SPFB.Si-9.23,1,20230913,211500,96282.0000000,96286.0000000,96272.0000000,96285.0000000,151
SPFB.Si-9.23,1,20230913,211600,96284.0000000,96289.0000000,96278.0000000,96288.0000000,87
SPFB.Si-9.23,1,20230913,211700,96289.0000000,96297.0000000,96289.0000000,96290.0000000,107
SPFB.Si-9.23,1,20230913,211800,96291.0000000,96299.0000000,96289.0000000,96298.0000000,45
SPFB.Si-9.23,1,20230913,211900,96294.0000000,96299.0000000,96294.0000000,96299.0000000,56
SPFB.Si-9.23,1,20230913,212000,96299.0000000,96299.0000000,96278.0000000,96280.0000000,124
SPFB.Si-9.23,1,20230913,212100,96278.0000000,96278.0000000,96273.0000000,96275.0000000,54
SPFB.Si-9.23,1,20230913,212200,96274.0000000,96287.0000000,96271.0000000,96287.0000000,111
SPFB.Si-9.23,1,20230913,212300,96287.0000000,96287.0000000,96271.0000000,96271.0000000,142
SPFB.Si-9.23,1,20230913,212400,96282.0000000,96286.0000000,96276.0000000,96281.0000000,32
SPFB.Si-9.23,1,20230913,212500,96280.0000000,96309.0000000,96280.0000000,96302.0000000,293
SPFB.Si-9.23,1,20230913,212600,96302.0000000,96320.0000000,96302.0000000,96305.0000000,365
SPFB.Si-9.23,1,20230913,212700,96305.0000000,96318.0000000,96305.0000000,96318.0000000,37
SPFB.Si-9.23,1,20230913,212800,96318.0000000,96322.0000000,96318.0000000,96322.0000000,108
SPFB.Si-9.23,1,20230913,212900,96321.0000000,96322.0000000,96320.0000000,96320.0000000,120
SPFB.Si-9.23,1,20230913,213000,96320.0000000,96322.0000000,96320.0000000,96321.0000000,26
SPFB.Si-9.23,1,20230913,213100,96320.0000000,96324.0000000,96315.0000000,96319.0000000,58
SPFB.Si-9.23,1,20230913,213200,96319.0000000,96325.0000000,96319.0000000,96324.0000000,111
SPFB.Si-9.23,1,20230913,213300,96324.0000000,96324.0000000,96299.0000000,96307.0000000,175
SPFB.Si-9.23,1,20230913,213400,96306.0000000,96324.0000000,96306.0000000,96324.0000000,124
SPFB.Si-9.23,1,20230913,213500,96324.0000000,96325.0000000,96324.0000000,96325.0000000,141
SPFB.Si-9.23,1,20230913,213600,96324.0000000,96326.0000000,96324.0000000,96326.0000000,94
SPFB.Si-9.23,1,20230913,213700,96325.0000000,96346.0000000,96325.0000000,96346.0000000,226
SPFB.Si-9.23,1,20230913,213800,96345.0000000,96349.0000000,96345.0000000,96347.0000000,146
SPFB.Si-9.23,1,20230913,213900,96347.0000000,96348.0000000,96347.0000000,96347.0000000,37
SPFB.Si-9.23,1,20230913,214000,96347.0000000,96386.0000000,96347.0000000,96386.0000000,1187
SPFB.Si-9.23,1,20230913,214100,96386.0000000,96386.0000000,96361.0000000,96365.0000000,209
SPFB.Si-9.23,1,20230913,214200,96370.0000000,96385.0000000,96367.0000000,96385.0000000,151
SPFB.Si-9.23,1,20230913,214300,96379.0000000,96379.0000000,96370.0000000,96371.0000000,60
SPFB.Si-9.23,1,20230913,214400,96371.0000000,96375.0000000,96369.0000000,96370.0000000,48
SPFB.Si-9.23,1,20230913,214500,96370.0000000,96381.0000000,96365.0000000,96365.0000000,148
SPFB.Si-9.23,1,20230913,214600,96365.0000000,96385.0000000,96365.0000000,96385.0000000,151
SPFB.Si-9.23,1,20230913,214700,96385.0000000,96387.0000000,96378.0000000,96378.0000000,135
SPFB.Si-9.23,1,20230913,214800,96378.0000000,96387.0000000,96378.0000000,96386.0000000,153
SPFB.Si-9.23,1,20230913,214900,96386.0000000,96387.0000000,96370.0000000,96374.0000000,121
SPFB.Si-9.23,1,20230913,215000,96375.0000000,96383.0000000,96375.0000000,96375.0000000,53
SPFB.Si-9.23,1,20230913,215100,96375.0000000,96379.0000000,96374.0000000,96374.0000000,18
SPFB.Si-9.23,1,20230913,215200,96375.0000000,96380.0000000,96374.0000000,96380.0000000,19
SPFB.Si-9.23,1,20230913,215300,96379.0000000,96387.0000000,96379.0000000,96386.0000000,52
SPFB.Si-9.23,1,20230913,215400,96386.0000000,96386.0000000,96385.0000000,96386.0000000,23
SPFB.Si-9.23,1,20230913,215500,96386.0000000,96389.0000000,96386.0000000,96389.0000000,153
SPFB.Si-9.23,1,20230913,215600,96389.0000000,96425.0000000,96370.0000000,96370.0000000,811
SPFB.Si-9.23,1,20230913,215700,96370.0000000,96385.0000000,96362.0000000,96376.0000000,149
SPFB.Si-9.23,1,20230913,215800,96377.0000000,96390.0000000,96371.0000000,96390.0000000,64
SPFB.Si-9.23,1,20230913,215900,96385.0000000,96390.0000000,96385.0000000,96390.0000000,67
SPFB.Si-9.23,1,20230913,220000,96389.0000000,96390.0000000,96378.0000000,96378.0000000,121
SPFB.Si-9.23,1,20230913,220100,96378.0000000,96387.0000000,96370.0000000,96379.0000000,101
SPFB.Si-9.23,1,20230913,220200,96379.0000000,96379.0000000,96379.0000000,96379.0000000,37
SPFB.Si-9.23,1,20230913,220300,96379.0000000,96380.0000000,96377.0000000,96379.0000000,38
SPFB.Si-9.23,1,20230913,220400,96379.0000000,96380.0000000,96375.0000000,96379.0000000,85
SPFB.Si-9.23,1,20230913,220500,96378.0000000,96379.0000000,96368.0000000,96370.0000000,288
SPFB.Si-9.23,1,20230913,220600,96370.0000000,96375.0000000,96367.0000000,96370.0000000,101
SPFB.Si-9.23,1,20230913,220700,96374.0000000,96375.0000000,96361.0000000,96361.0000000,83
SPFB.Si-9.23,1,20230913,220800,96361.0000000,96368.0000000,96356.0000000,96366.0000000,130
SPFB.Si-9.23,1,20230913,220900,96366.0000000,96370.0000000,96363.0000000,96364.0000000,55
SPFB.Si-9.23,1,20230913,221000,96364.0000000,96369.0000000,96364.0000000,96367.0000000,36
SPFB.Si-9.23,1,20230913,221100,96368.0000000,96370.0000000,96355.0000000,96355.0000000,167
SPFB.Si-9.23,1,20230913,221200,96363.0000000,96373.0000000,96357.0000000,96367.0000000,43
SPFB.Si-9.23,1,20230913,221300,96366.0000000,96372.0000000,96365.0000000,96365.0000000,37
SPFB.Si-9.23,1,20230913,221400,96365.0000000,96365.0000000,96355.0000000,96365.0000000,26
SPFB.Si-9.23,1,20230913,221500,96362.0000000,96366.0000000,96360.0000000,96365.0000000,24
SPFB.Si-9.23,1,20230913,221600,96365.0000000,96372.0000000,96344.0000000,96350.0000000,136
SPFB.Si-9.23,1,20230913,221700,96345.0000000,96354.0000000,96344.0000000,96352.0000000,93
SPFB.Si-9.23,1,20230913,221800,96352.0000000,96355.0000000,96344.0000000,96350.0000000,171
SPFB.Si-9.23,1,20230913,221900,96351.0000000,96353.0000000,96326.0000000,96326.0000000,330
SPFB.Si-9.23,1,20230913,222000,96331.0000000,96332.0000000,96312.0000000,96320.0000000,149
SPFB.Si-9.23,1,20230913,222100,96321.0000000,96321.0000000,96311.0000000,96314.0000000,134
SPFB.Si-9.23,1,20230913,222200,96314.0000000,96324.0000000,96314.0000000,96323.0000000,92
SPFB.Si-9.23,1,20230913,222300,96323.0000000,96329.0000000,96323.0000000,96326.0000000,97
SPFB.Si-9.23,1,20230913,222400,96326.0000000,96326.0000000,96316.0000000,96325.0000000,47
SPFB.Si-9.23,1,20230913,222500,96325.0000000,96326.0000000,96324.0000000,96324.0000000,46
SPFB.Si-9.23,1,20230913,222600,96324.0000000,96326.0000000,96318.0000000,96326.0000000,90
SPFB.Si-9.23,1,20230913,222700,96325.0000000,96327.0000000,96322.0000000,96324.0000000,46
SPFB.Si-9.23,1,20230913,222800,96324.0000000,96324.0000000,96319.0000000,96319.0000000,75
SPFB.Si-9.23,1,20230913,222900,96319.0000000,96321.0000000,96316.0000000,96316.0000000,28
SPFB.Si-9.23,1,20230913,223000,96314.0000000,96314.0000000,96309.0000000,96310.0000000,65
SPFB.Si-9.23,1,20230913,223100,96310.0000000,96316.0000000,96310.0000000,96316.0000000,33
SPFB.Si-9.23,1,20230913,223200,96316.0000000,96316.0000000,96303.0000000,96313.0000000,243
SPFB.Si-9.23,1,20230913,223300,96312.0000000,96315.0000000,96307.0000000,96307.0000000,44
SPFB.Si-9.23,1,20230913,223400,96306.0000000,96325.0000000,96306.0000000,96325.0000000,96
SPFB.Si-9.23,1,20230913,223500,96324.0000000,96332.0000000,96324.0000000,96332.0000000,105
SPFB.Si-9.23,1,20230913,223600,96332.0000000,96340.0000000,96329.0000000,96339.0000000,163
SPFB.Si-9.23,1,20230913,223700,96339.0000000,96351.0000000,96329.0000000,96340.0000000,89
SPFB.Si-9.23,1,20230913,223800,96345.0000000,96348.0000000,96344.0000000,96347.0000000,59
SPFB.Si-9.23,1,20230913,223900,96348.0000000,96348.0000000,96340.0000000,96347.0000000,41
SPFB.Si-9.23,1,20230913,224000,96347.0000000,96347.0000000,96346.0000000,96346.0000000,18
SPFB.Si-9.23,1,20230913,224100,96347.0000000,96347.0000000,96341.0000000,96346.0000000,45
SPFB.Si-9.23,1,20230913,224200,96346.0000000,96346.0000000,96341.0000000,96341.0000000,52
SPFB.Si-9.23,1,20230913,224300,96341.0000000,96342.0000000,96340.0000000,96342.0000000,39
SPFB.Si-9.23,1,20230913,224400,96341.0000000,96342.0000000,96341.0000000,96341.0000000,23
SPFB.Si-9.23,1,20230913,224500,96341.0000000,96341.0000000,96323.0000000,96329.0000000,100
SPFB.Si-9.23,1,20230913,224600,96330.0000000,96340.0000000,96330.0000000,96340.0000000,12
SPFB.Si-9.23,1,20230913,224700,96340.0000000,96341.0000000,96340.0000000,96341.0000000,83
SPFB.Si-9.23,1,20230913,224800,96341.0000000,96349.0000000,96337.0000000,96349.0000000,127
SPFB.Si-9.23,1,20230913,224900,96348.0000000,96348.0000000,96334.0000000,96334.0000000,161
SPFB.Si-9.23,1,20230913,225000,96334.0000000,96334.0000000,96328.0000000,96329.0000000,398
SPFB.Si-9.23,1,20230913,225100,96329.0000000,96329.0000000,96291.0000000,96307.0000000,389
SPFB.Si-9.23,1,20230913,225200,96309.0000000,96315.0000000,96285.0000000,96287.0000000,216
SPFB.Si-9.23,1,20230913,225300,96286.0000000,96294.0000000,96285.0000000,96291.0000000,32
SPFB.Si-9.23,1,20230913,225400,96291.0000000,96297.0000000,96291.0000000,96297.0000000,67
SPFB.Si-9.23,1,20230913,225500,96297.0000000,96297.0000000,96296.0000000,96296.0000000,20
SPFB.Si-9.23,1,20230913,225600,96296.0000000,96307.0000000,96290.0000000,96290.0000000,84
SPFB.Si-9.23,1,20230913,225700,96298.0000000,96324.0000000,96290.0000000,96322.0000000,236
SPFB.Si-9.23,1,20230913,225800,96322.0000000,96322.0000000,96319.0000000,96320.0000000,36
SPFB.Si-9.23,1,20230913,225900,96312.0000000,96318.0000000,96305.0000000,96305.0000000,52
SPFB.Si-9.23,1,20230913,230000,96297.0000000,96306.0000000,96297.0000000,96305.0000000,134
SPFB.Si-9.23,1,20230913,230100,96305.0000000,96306.0000000,96299.0000000,96299.0000000,172
SPFB.Si-9.23,1,20230913,230200,96303.0000000,96306.0000000,96300.0000000,96304.0000000,115
SPFB.Si-9.23,1,20230913,230300,96304.0000000,96318.0000000,96303.0000000,96317.0000000,245
SPFB.Si-9.23,1,20230913,230400,96317.0000000,96317.0000000,96315.0000000,96315.0000000,30
SPFB.Si-9.23,1,20230913,230500,96315.0000000,96318.0000000,96315.0000000,96318.0000000,37
SPFB.Si-9.23,1,20230913,230600,96318.0000000,96318.0000000,96317.0000000,96318.0000000,64
SPFB.Si-9.23,1,20230913,230700,96317.0000000,96318.0000000,96314.0000000,96318.0000000,56
SPFB.Si-9.23,1,20230913,230800,96317.0000000,96337.0000000,96317.0000000,96337.0000000,166
SPFB.Si-9.23,1,20230913,230900,96337.0000000,96340.0000000,96337.0000000,96339.0000000,85
SPFB.Si-9.23,1,20230913,231000,96339.0000000,96345.0000000,96333.0000000,96344.0000000,174
SPFB.Si-9.23,1,20230913,231100,96345.0000000,96345.0000000,96341.0000000,96345.0000000,70
SPFB.Si-9.23,1,20230913,231200,96345.0000000,96380.0000000,96345.0000000,96374.0000000,332
SPFB.Si-9.23,1,20230913,231300,96374.0000000,96389.0000000,96368.0000000,96389.0000000,161
SPFB.Si-9.23,1,20230913,231400,96388.0000000,96390.0000000,96364.0000000,96390.0000000,118
SPFB.Si-9.23,1,20230913,231500,96381.0000000,96396.0000000,96379.0000000,96396.0000000,185
SPFB.Si-9.23,1,20230913,231600,96396.0000000,96397.0000000,96388.0000000,96394.0000000,74
SPFB.Si-9.23,1,20230913,231700,96394.0000000,96395.0000000,96394.0000000,96395.0000000,35
SPFB.Si-9.23,1,20230913,231800,96394.0000000,96394.0000000,96390.0000000,96394.0000000,72
SPFB.Si-9.23,1,20230913,231900,96394.0000000,96397.0000000,96389.0000000,96395.0000000,112
SPFB.Si-9.23,1,20230913,232000,96395.0000000,96398.0000000,96395.0000000,96397.0000000,33
SPFB.Si-9.23,1,20230913,232100,96398.0000000,96398.0000000,96395.0000000,96396.0000000,51
SPFB.Si-9.23,1,20230913,232200,96397.0000000,96397.0000000,96395.0000000,96396.0000000,41
SPFB.Si-9.23,1,20230913,232300,96396.0000000,96400.0000000,96395.0000000,96399.0000000,88
SPFB.Si-9.23,1,20230913,232400,96399.0000000,96399.0000000,96380.0000000,96394.0000000,59
SPFB.Si-9.23,1,20230913,232500,96393.0000000,96393.0000000,96392.0000000,96392.0000000,33
SPFB.Si-9.23,1,20230913,232600,96391.0000000,96394.0000000,96391.0000000,96393.0000000,98
SPFB.Si-9.23,1,20230913,232700,96393.0000000,96394.0000000,96392.0000000,96394.0000000,45
SPFB.Si-9.23,1,20230913,232800,96393.0000000,96393.0000000,96385.0000000,96385.0000000,44
SPFB.Si-9.23,1,20230913,232900,96385.0000000,96385.0000000,96370.0000000,96370.0000000,79
SPFB.Si-9.23,1,20230913,233000,96374.0000000,96386.0000000,96372.0000000,96382.0000000,138
SPFB.Si-9.23,1,20230913,233100,96383.0000000,96384.0000000,96382.0000000,96384.0000000,46
SPFB.Si-9.23,1,20230913,233200,96383.0000000,96384.0000000,96382.0000000,96383.0000000,28
SPFB.Si-9.23,1,20230913,233300,96384.0000000,96385.0000000,96382.0000000,96384.0000000,36
SPFB.Si-9.23,1,20230913,233400,96385.0000000,96385.0000000,96383.0000000,96383.0000000,43
SPFB.Si-9.23,1,20230913,233500,96384.0000000,96394.0000000,96384.0000000,96394.0000000,24
SPFB.Si-9.23,1,20230913,233600,96394.0000000,96394.0000000,96394.0000000,96394.0000000,27
SPFB.Si-9.23,1,20230913,233700,96394.0000000,96394.0000000,96388.0000000,96389.0000000,59
SPFB.Si-9.23,1,20230913,233800,96389.0000000,96395.0000000,96389.0000000,96395.0000000,51
SPFB.Si-9.23,1,20230913,233900,96394.0000000,96395.0000000,96393.0000000,96393.0000000,50
SPFB.Si-9.23,1,20230913,234000,96394.0000000,96400.0000000,96393.0000000,96399.0000000,103
SPFB.Si-9.23,1,20230913,234100,96400.0000000,96411.0000000,96399.0000000,96409.0000000,155
SPFB.Si-9.23,1,20230913,234200,96410.0000000,96419.0000000,96400.0000000,96416.0000000,123
SPFB.Si-9.23,1,20230913,234300,96402.0000000,96413.0000000,96399.0000000,96402.0000000,49
SPFB.Si-9.23,1,20230913,234400,96402.0000000,96410.0000000,96399.0000000,96410.0000000,54
SPFB.Si-9.23,1,20230913,234500,96410.0000000,96472.0000000,96404.0000000,96419.0000000,569
SPFB.Si-9.23,1,20230913,234600,96420.0000000,96457.0000000,96419.0000000,96434.0000000,149
SPFB.Si-9.23,1,20230913,234700,96433.0000000,96470.0000000,96433.0000000,96470.0000000,121
SPFB.Si-9.23,1,20230913,234800,96471.0000000,96492.0000000,96470.0000000,96492.0000000,322
SPFB.Si-9.23,1,20230913,234900,96489.0000000,96490.0000000,96402.0000000,96408.0000000,612
